adjudication_id,card_id,draw_kind,section_id,frame,subject_kind,subject_id,position_source,target_weight,bbox_x1,bbox_y1,bbox_x2,bbox_y2,verdict,certainty,verdict_source,note,overlay_opened_utc,adjudicated_utc
1080p30_00#1080p30_00_d02,1080p30_00,1080p30,,,COMPARATOR_BOX,1080p30_00_d02,,,624.000,685.500,817.500,852.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_00_m09 at IoU 0.660244,,2026-09-11T19:55:20Z
1080p30_00#1080p30_00_d05,1080p30_00,1080p30,,,COMPARATOR_BOX,1080p30_00_d05,,,726.750,498.000,795.000,774.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_00_m08 at IoU 0.655584,,2026-09-11T19:55:20Z
1080p30_00#1080p30_00_d06,1080p30_00,1080p30,,,COMPARATOR_BOX,1080p30_00_d06,,,859.500,433.875,976.500,625.875,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_00_m05 at IoU 0.650641,,2026-09-11T19:55:20Z
1080p30_00#1080p30_00_d07,1080p30_00,1080p30,,,COMPARATOR_BOX,1080p30_00_d07,,,658.500,291.938,723.000,471.750,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_00_m01 at IoU 0.639161,,2026-09-11T19:55:20Z
1080p30_00#1080p30_00_d10,1080p30_00,1080p30,,,COMPARATOR_BOX,1080p30_00_d10,,,969.000,366.750,1056.000,473.250,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_00_m04 at IoU 0.565338,,2026-09-11T19:55:20Z
1080p30_00#1080p30_00_d04,1080p30_00,1080p30,,,COMPARATOR_BOX,1080p30_00_d04,,,528.000,735.000,621.000,948.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_00_m11 at IoU 0.533096,,2026-09-11T19:55:20Z
1080p30_00#1080p30_00_d08,1080p30_00,1080p30,,,COMPARATOR_BOX,1080p30_00_d08,,,1532.250,260.250,1617.000,443.250,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_00_m12 at IoU 0.518675,,2026-09-11T19:55:20Z
1080p30_01#1080p30_01_d01,1080p30_01,1080p30,,,COMPARATOR_BOX,1080p30_01_d01,,,1098.000,265.500,1203.000,579.750,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_01_m09 at IoU 0.807184,,2026-09-11T19:55:20Z
1080p30_01#1080p30_01_d00,1080p30_01,1080p30,,,COMPARATOR_BOX,1080p30_01_d00,,,1497.000,463.500,1611.000,777.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_01_m10 at IoU 0.633378,,2026-09-11T19:55:20Z
1080p30_01#1080p30_01_d02,1080p30_01,1080p30,,,COMPARATOR_BOX,1080p30_01_d02,,,873.000,543.000,969.000,871.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_01_m04 at IoU 0.628484,,2026-09-11T19:55:20Z
1080p30_01#1080p30_01_d03,1080p30_01,1080p30,,,COMPARATOR_BOX,1080p30_01_d03,,,695.250,591.000,818.250,867.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_01_m03 at IoU 0.596019,,2026-09-11T19:55:20Z
1080p30_01#1080p30_01_d04,1080p30_01,1080p30,,,COMPARATOR_BOX,1080p30_01_d04,,,949.500,206.250,1033.500,456.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_01_m11 at IoU 0.532151,,2026-09-11T19:55:20Z
1080p30_01#1080p30_01_d06,1080p30_01,1080p30,,,COMPARATOR_BOX,1080p30_01_d06,,,787.500,508.500,898.500,772.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_01_m05 at IoU 0.510295,,2026-09-11T19:55:20Z
1080p30_02#1080p30_02_d01,1080p30_02,1080p30,,,COMPARATOR_BOX,1080p30_02_d01,,,708.000,12.000,1354.500,921.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_02_m00 at IoU 0.824591,,2026-09-11T19:55:20Z
1080p30_02#1080p30_02_d00,1080p30_02,1080p30,,,COMPARATOR_BOX,1080p30_02_d00,,,1335.000,50.250,1920.000,1065.750,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_02_m01 at IoU 0.816406,,2026-09-11T19:55:20Z
1080p30_03#1080p30_03_d04,1080p30_03,1080p30,,,COMPARATOR_BOX,1080p30_03_d04,,,840.750,390.750,915.750,617.250,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_03_m04 at IoU 0.825413,,2026-09-11T19:55:20Z
1080p30_03#1080p30_03_d01,1080p30_03,1080p30,,,COMPARATOR_BOX,1080p30_03_d01,,,652.500,345.000,742.500,576.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_03_m01 at IoU 0.707418,,2026-09-11T19:55:20Z
1080p30_03#1080p30_03_d02,1080p30_03,1080p30,,,COMPARATOR_BOX,1080p30_03_d02,,,163.688,331.312,245.062,520.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_03_m00 at IoU 0.648523,,2026-09-11T19:55:20Z
1080p30_04#1080p30_04_d04,1080p30_04,1080p30,,,COMPARATOR_BOX,1080p30_04_d04,,,1146.000,646.500,1239.000,883.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_04_m10 at IoU 0.81666,,2026-09-11T19:55:20Z
1080p30_04#1080p30_04_d01,1080p30_04,1080p30,,,COMPARATOR_BOX,1080p30_04_d01,,,201.375,425.250,274.875,614.250,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_04_m01 at IoU 0.800203,,2026-09-11T19:55:20Z
1080p30_04#1080p30_04_d07,1080p30_04,1080p30,,,COMPARATOR_BOX,1080p30_04_d07,,,726.000,323.812,795.000,478.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_04_m04 at IoU 0.732065,,2026-09-11T19:55:20Z
1080p30_04#1080p30_04_d02,1080p30_04,1080p30,,,COMPARATOR_BOX,1080p30_04_d02,,,977.250,459.750,1076.250,685.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_04_m08 at IoU 0.725901,,2026-09-11T19:55:20Z
1080p30_04#1080p30_04_d00,1080p30_04,1080p30,,,COMPARATOR_BOX,1080p30_04_d00,,,332.250,766.500,448.500,1036.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_04_m00 at IoU 0.643656,,2026-09-11T19:55:20Z
1080p30_04#1080p30_04_d05,1080p30_04,1080p30,,,COMPARATOR_BOX,1080p30_04_d05,,,868.500,432.000,997.500,618.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_04_m07 at IoU 0.638556,,2026-09-11T19:55:20Z
1080p30_04#1080p30_04_d06,1080p30_04,1080p30,,,COMPARATOR_BOX,1080p30_04_d06,,,1164.000,514.500,1240.500,705.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_04_m09 at IoU 0.635476,,2026-09-11T19:55:20Z
1080p30_04#1080p30_04_d10,1080p30_04,1080p30,,,COMPARATOR_BOX,1080p30_04_d10,,,348.375,412.125,435.375,610.125,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_04_m02 at IoU 0.613598,,2026-09-11T19:55:20Z
1080p30_04#1080p30_04_d13,1080p30_04,1080p30,,,COMPARATOR_BOX,1080p30_04_d13,,,787.500,500.250,901.500,729.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_04_m06 at IoU 0.585865,,2026-09-11T19:55:20Z
1080p30_04#1080p30_04_d09,1080p30_04,1080p30,,,COMPARATOR_BOX,1080p30_04_d09,,,783.000,473.250,879.000,724.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_04_m05 at IoU 0.537313,,2026-09-11T19:55:20Z
1080p30_04#1080p30_04_d03,1080p30_04,1080p30,,,COMPARATOR_BOX,1080p30_04_d03,,,481.500,268.125,531.000,430.125,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_04_m11 at IoU 0.509305,,2026-09-11T19:55:20Z
1080p30_05#1080p30_05_d00,1080p30_05,1080p30,,,COMPARATOR_BOX,1080p30_05_d00,,,1315.500,541.500,1432.500,765.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_05_m08 at IoU 0.837699,,2026-09-11T19:55:20Z
1080p30_05#1080p30_05_d02,1080p30_05,1080p30,,,COMPARATOR_BOX,1080p30_05_d02,,,480.750,609.750,585.750,849.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_05_m03 at IoU 0.836749,,2026-09-11T19:55:20Z
1080p30_05#1080p30_05_d05,1080p30_05,1080p30,,,COMPARATOR_BOX,1080p30_05_d05,,,1168.500,384.000,1252.500,585.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_05_m06 at IoU 0.826536,,2026-09-11T19:55:20Z
1080p30_05#1080p30_05_d04,1080p30_05,1080p30,,,COMPARATOR_BOX,1080p30_05_d04,,,1373.250,353.250,1455.750,563.250,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_05_m07 at IoU 0.675325,,2026-09-11T19:55:20Z
1080p30_05#1080p30_05_d03,1080p30_05,1080p30,,,COMPARATOR_BOX,1080p30_05_d03,,,1498.500,564.750,1633.500,812.250,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_05_m09 at IoU 0.646465,,2026-09-11T19:55:20Z
1080p30_05#1080p30_05_d08,1080p30_05,1080p30,,,COMPARATOR_BOX,1080p30_05_d08,,,1104.750,279.750,1190.250,476.250,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_05_m05 at IoU 0.635157,,2026-09-11T19:55:20Z
1080p30_05#1080p30_05_d01,1080p30_05,1080p30,,,COMPARATOR_BOX,1080p30_05_d01,,,947.250,313.500,1067.250,525.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_05_m04 at IoU 0.619582,,2026-09-11T19:55:20Z
1080p30_05#1080p30_05_d06,1080p30_05,1080p30,,,COMPARATOR_BOX,1080p30_05_d06,,,1533.000,801.000,1641.000,1080.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_05_m10 at IoU 0.584097,,2026-09-11T19:55:20Z
1080p30_05#1080p30_05_d09,1080p30_05,1080p30,,,COMPARATOR_BOX,1080p30_05_d09,,,453.750,508.500,546.000,696.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_05_m02 at IoU 0.538035,,2026-09-11T19:55:20Z
1080p30_06#1080p30_06_d01,1080p30_06,1080p30,,,COMPARATOR_BOX,1080p30_06_d01,,,1375.500,527.250,1447.500,758.250,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_06_m10 at IoU 0.847155,,2026-09-11T19:55:20Z
1080p30_06#1080p30_06_d05,1080p30_06,1080p30,,,COMPARATOR_BOX,1080p30_06_d05,,,659.250,601.500,792.000,820.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_06_m07 at IoU 0.76996,,2026-09-11T19:55:20Z
1080p30_06#1080p30_06_d00,1080p30_06,1080p30,,,COMPARATOR_BOX,1080p30_06_d00,,,856.500,612.000,964.500,871.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_06_m08 at IoU 0.747624,,2026-09-11T19:55:20Z
1080p30_06#1080p30_06_d06,1080p30_06,1080p30,,,COMPARATOR_BOX,1080p30_06_d06,,,1161.000,496.500,1233.000,709.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_06_m09 at IoU 0.629067,,2026-09-11T19:55:20Z
1080p30_06#1080p30_06_d03,1080p30_06,1080p30,,,COMPARATOR_BOX,1080p30_06_d03,,,530.625,684.000,635.625,934.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_06_m11 at IoU 0.608965,,2026-09-11T19:55:20Z
1080p30_06#1080p30_06_d04,1080p30_06,1080p30,,,COMPARATOR_BOX,1080p30_06_d04,,,948.000,290.625,1062.000,466.875,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_06_m03 at IoU 0.56537,,2026-09-11T19:55:20Z
1080p30_07#1080p30_07_d04,1080p30_07,1080p30,,,COMPARATOR_BOX,1080p30_07_d04,,,222.000,609.000,318.750,846.750,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_07_m00 at IoU 0.876456,,2026-09-11T19:55:20Z
1080p30_07#1080p30_07_d10,1080p30_07,1080p30,,,COMPARATOR_BOX,1080p30_07_d10,,,1086.000,495.000,1179.000,711.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_07_m04 at IoU 0.855643,,2026-09-11T19:55:20Z
1080p30_07#1080p30_07_d08,1080p30_07,1080p30,,,COMPARATOR_BOX,1080p30_07_d08,,,606.000,410.250,715.500,633.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_07_m02 at IoU 0.756423,,2026-09-11T19:55:20Z
1080p30_07#1080p30_07_d03,1080p30_07,1080p30,,,COMPARATOR_BOX,1080p30_07_d03,,,1197.000,630.000,1281.000,868.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_07_m09 at IoU 0.730009,,2026-09-11T19:55:20Z
1080p30_07#1080p30_07_d07,1080p30_07,1080p30,,,COMPARATOR_BOX,1080p30_07_d07,,,1273.500,364.875,1351.500,519.375,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_07_m07 at IoU 0.696856,,2026-09-11T19:55:20Z
1080p30_07#1080p30_07_d06,1080p30_07,1080p30,,,COMPARATOR_BOX,1080p30_07_d06,,,443.250,515.250,540.750,725.250,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_07_m01 at IoU 0.617318,,2026-09-11T19:55:20Z
1080p30_07#1080p30_07_d01,1080p30_07,1080p30,,,COMPARATOR_BOX,1080p30_07_d01,,,720.750,414.750,839.250,615.750,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_07_m03 at IoU 0.613041,,2026-09-11T19:55:20Z
1080p30_07#1080p30_07_d02,1080p30_07,1080p30,,,COMPARATOR_BOX,1080p30_07_d02,,,1318.500,744.000,1405.500,951.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_07_m10 at IoU 0.562219,,2026-09-11T19:55:20Z
1080p30_07#1080p30_07_d00,1080p30_07,1080p30,,,COMPARATOR_BOX,1080p30_07_d00,,,1420.500,322.500,1537.500,510.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_07_m08 at IoU 0.547009,,2026-09-11T19:55:20Z
1080p30_07#1080p30_07_d05,1080p30_07,1080p30,,,COMPARATOR_BOX,1080p30_07_d05,,,1222.500,483.000,1330.500,670.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_07_m06 at IoU 0.535925,,2026-09-11T19:55:20Z
1080p30_08#1080p30_08_d07,1080p30_08,1080p30,,,COMPARATOR_BOX,1080p30_08_d07,,,46.875,416.250,105.000,677.250,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_08_m00 at IoU 0.860378,,2026-09-11T19:55:20Z
1080p30_08#1080p30_08_d06,1080p30_08,1080p30,,,COMPARATOR_BOX,1080p30_08_d06,,,495.750,401.250,599.250,644.250,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_08_m01 at IoU 0.72305,,2026-09-11T19:55:20Z
1080p30_08#1080p30_08_d05,1080p30_08,1080p30,,,COMPARATOR_BOX,1080p30_08_d05,,,1237.500,363.000,1330.500,619.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_08_m08 at IoU 0.716424,,2026-09-11T19:55:20Z
1080p30_08#1080p30_08_d08,1080p30_08,1080p30,,,COMPARATOR_BOX,1080p30_08_d08,,,1045.500,276.000,1123.500,451.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_08_m04 at IoU 0.69972,,2026-09-11T19:55:20Z
1080p30_08#1080p30_08_d00,1080p30_08,1080p30,,,COMPARATOR_BOX,1080p30_08_d00,,,864.750,610.500,975.750,918.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_08_m09 at IoU 0.679704,,2026-09-11T19:55:20Z
1080p30_08#1080p30_08_d12,1080p30_08,1080p30,,,COMPARATOR_BOX,1080p30_08_d12,,,592.125,195.000,651.375,381.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_08_m11 at IoU 0.673744,,2026-09-11T19:55:20Z
1080p30_08#1080p30_08_d01,1080p30_08,1080p30,,,COMPARATOR_BOX,1080p30_08_d01,,,774.750,305.438,878.250,543.750,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_08_m02 at IoU 0.654766,,2026-09-11T19:55:20Z
1080p30_08#1080p30_08_d03,1080p30_08,1080p30,,,COMPARATOR_BOX,1080p30_08_d03,,,461.250,676.875,576.750,949.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_08_m10 at IoU 0.652692,,2026-09-11T19:55:20Z
1080p30_08#1080p30_08_d02,1080p30_08,1080p30,,,COMPARATOR_BOX,1080p30_08_d02,,,1090.500,495.000,1228.500,751.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_08_m07 at IoU 0.550188,,2026-09-11T19:55:20Z
1080p30_08#1080p30_08_d04,1080p30_08,1080p30,,,COMPARATOR_BOX,1080p30_08_d04,,,952.500,430.500,1102.500,615.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_08_m06 at IoU 0.541534,,2026-09-11T19:55:20Z
1080p30_09#1080p30_09_d00,1080p30_09,1080p30,,,COMPARATOR_BOX,1080p30_09_d00,,,1363.500,365.250,1455.000,585.750,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_09_m03 at IoU 0.772803,,2026-09-11T19:55:20Z
1080p30_09#1080p30_09_d02,1080p30_09,1080p30,,,COMPARATOR_BOX,1080p30_09_d02,,,683.250,176.625,745.500,358.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_09_m04 at IoU 0.729521,,2026-09-11T19:55:20Z
1080p30_09#1080p30_09_d03,1080p30_09,1080p30,,,COMPARATOR_BOX,1080p30_09_d03,,,1126.500,388.125,1228.500,584.625,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_09_m02 at IoU 0.725457,,2026-09-11T19:55:20Z
1080p30_09#1080p30_09_d01,1080p30_09,1080p30,,,COMPARATOR_BOX,1080p30_09_d01,,,312.000,474.750,471.750,779.250,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_09_m00 at IoU 0.605907,,2026-09-11T19:55:20Z
1080p30_10#1080p30_10_d01,1080p30_10,1080p30,,,COMPARATOR_BOX,1080p30_10_d01,,,1242.000,416.625,1866.000,1068.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_10_m04 at IoU 0.665026,,2026-09-11T19:55:20Z
1080p30_10#1080p30_10_d00,1080p30_10,1080p30,,,COMPARATOR_BOX,1080p30_10_d00,,,176.438,2.250,926.250,1070.250,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_10_m00 at IoU 0.537026,,2026-09-11T19:55:20Z
1080p30_10#1080p30_10_d02,1080p30_10,1080p30,,,COMPARATOR_BOX,1080p30_10_d02,,,839.250,177.000,1412.250,941.250,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_10_m03 at IoU 0.523733,,2026-09-11T19:55:20Z
1080p30_11#1080p30_11_d00,1080p30_11,1080p30,,,COMPARATOR_BOX,1080p30_11_d00,,,1266.000,472.500,1404.000,792.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_11_m04 at IoU 0.879613,,2026-09-11T19:55:20Z
1080p30_11#1080p30_11_d03,1080p30_11,1080p30,,,COMPARATOR_BOX,1080p30_11_d03,,,1641.000,487.500,1731.000,744.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_11_m05 at IoU 0.840163,,2026-09-11T19:55:20Z
1080p30_11#1080p30_11_d04,1080p30_11,1080p30,,,COMPARATOR_BOX,1080p30_11_d04,,,669.750,411.000,862.500,870.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_11_m01 at IoU 0.781653,,2026-09-11T19:55:20Z
1080p30_11#1080p30_11_d09,1080p30_11,1080p30,,,COMPARATOR_BOX,1080p30_11_d09,,,1138.500,516.000,1195.500,708.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_11_m07 at IoU 0.772358,,2026-09-11T19:55:20Z
1080p30_11#1080p30_11_d01,1080p30_11,1080p30,,,COMPARATOR_BOX,1080p30_11_d01,,,1788.000,498.000,1917.000,774.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_11_m06 at IoU 0.73582,,2026-09-11T19:55:20Z
1080p30_11#1080p30_11_d06,1080p30_11,1080p30,,,COMPARATOR_BOX,1080p30_11_d06,,,346.312,692.250,706.500,884.250,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_11_m00 at IoU 0.728096,,2026-09-11T19:55:20Z
1080p30_11#1080p30_11_d08,1080p30_11,1080p30,,,COMPARATOR_BOX,1080p30_11_d08,,,1091.250,468.750,1193.250,751.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_11_m03 at IoU 0.678916,,2026-09-11T19:55:20Z
1080p30_12#1080p30_12_d04,1080p30_12,1080p30,,,COMPARATOR_BOX,1080p30_12_d04,,,205.688,516.000,270.938,705.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_12_m00 at IoU 0.814528,,2026-09-11T19:55:20Z
1080p30_12#1080p30_12_d00,1080p30_12,1080p30,,,COMPARATOR_BOX,1080p30_12_d00,,,1071.750,573.000,1197.750,811.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_12_m07 at IoU 0.699912,,2026-09-11T19:55:20Z
1080p30_12#1080p30_12_d08,1080p30_12,1080p30,,,COMPARATOR_BOX,1080p30_12_d08,,,567.375,270.750,634.125,441.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_12_m12 at IoU 0.677567,,2026-09-11T19:55:20Z
1080p30_12#1080p30_12_d03,1080p30_12,1080p30,,,COMPARATOR_BOX,1080p30_12_d03,,,1437.000,384.000,1534.500,569.250,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_12_m10 at IoU 0.66447,,2026-09-11T19:55:20Z
1080p30_12#1080p30_12_d10,1080p30_12,1080p30,,,COMPARATOR_BOX,1080p30_12_d10,,,1331.250,447.000,1407.750,583.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_12_m09 at IoU 0.635122,,2026-09-11T19:55:20Z
1080p30_12#1080p30_12_d05,1080p30_12,1080p30,,,COMPARATOR_BOX,1080p30_12_d05,,,805.500,306.562,865.500,488.250,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_12_m13 at IoU 0.60882,,2026-09-11T19:55:20Z
1080p30_12#1080p30_12_d07,1080p30_12,1080p30,,,COMPARATOR_BOX,1080p30_12_d07,,,865.500,510.750,988.500,754.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_12_m04 at IoU 0.559616,,2026-09-11T19:55:20Z
1080p30_12#1080p30_12_d06,1080p30_12,1080p30,,,COMPARATOR_BOX,1080p30_12_d06,,,1014.750,480.375,1116.750,691.875,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_12_m05 at IoU 0.555369,,2026-09-11T19:55:20Z
1080p30_13#1080p30_13_d03,1080p30_13,1080p30,,,COMPARATOR_BOX,1080p30_13_d03,,,733.875,459.000,820.500,763.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_13_m01 at IoU 0.767705,,2026-09-11T19:55:20Z
1080p30_13#1080p30_13_d02,1080p30_13,1080p30,,,COMPARATOR_BOX,1080p30_13_d02,,,1281.750,475.500,1385.250,745.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_13_m05 at IoU 0.760422,,2026-09-11T19:55:20Z
1080p30_13#1080p30_13_d05,1080p30_13,1080p30,,,COMPARATOR_BOX,1080p30_13_d05,,,1620.000,610.500,1728.000,924.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_13_m08 at IoU 0.624668,,2026-09-11T19:55:20Z
1080p30_13#1080p30_13_d01,1080p30_13,1080p30,,,COMPARATOR_BOX,1080p30_13_d01,,,946.500,437.250,1063.500,738.750,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_13_m04 at IoU 0.595375,,2026-09-11T19:55:20Z
1080p30_13#1080p30_13_d06,1080p30_13,1080p30,,,COMPARATOR_BOX,1080p30_13_d06,,,1587.000,308.625,1659.000,560.625,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_13_m10 at IoU 0.592482,,2026-09-11T19:55:20Z
1080p30_13#1080p30_13_d07,1080p30_13,1080p30,,,COMPARATOR_BOX,1080p30_13_d07,,,633.000,438.000,731.250,750.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_13_m00 at IoU 0.578838,,2026-09-11T19:55:20Z
1080p30_13#1080p30_13_d00,1080p30_13,1080p30,,,COMPARATOR_BOX,1080p30_13_d00,,,1726.500,735.000,1864.500,1080.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_13_m09 at IoU 0.528775,,2026-09-11T19:55:20Z
1080p30_13#1080p30_13_d09,1080p30_13,1080p30,,,COMPARATOR_BOX,1080p30_13_d09,,,822.000,409.500,903.000,753.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_13_m03 at IoU 0.5258,,2026-09-11T19:55:20Z
1080p30_14#1080p30_14_d02,1080p30_14,1080p30,,,COMPARATOR_BOX,1080p30_14_d02,,,1060.500,138.000,1561.500,1071.000,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_14_m02 at IoU 0.896545,,2026-09-11T19:55:20Z
1080p30_14#1080p30_14_d01,1080p30_14,1080p30,,,COMPARATOR_BOX,1080p30_14_d01,,,573.750,221.250,962.250,1072.500,PERSON,CERTAIN,BLIND_MARK_CORROBORATION,matched blind mark 1080p30_14_m01 at IoU 0.876295,,2026-09-11T19:55:20Z
